user_id,we_id,first_name,last_name,email,phone,gender,birth_date,city,region,country,country_code,created_at,updated_at,first_seen,last_seen,opt_in_email,opt_in_sms,opt_in_push,opt_in_whatsapp,total_revenue,total_orders,avg_order_value,last_order_date,custom_attributes
we_cust4643576871,WE3445528135,Carol,Patel,user227@example.com,+15553178426,male,,Toronto,Greater London,United States,US,2023-06-06 11:12:15,2024-05-24 08:25:20,2022-08-11 20:11:03,2025-01-06 01:35:32,True,False,True,False,51.28,3,108.31,2024-03-29 03:26:58,{}
we_cust2960488639,WE4776337306,Carol,Kim,user228@example.com,+15559891976,male,,London,ON,United States,GB,2022-11-01 14:49:32,2024-09-17 06:50:59,2022-07-15 20:20:06,2025-01-11 11:08:31,True,False,True,False,504.78,6,42.56,2024-11-19 21:37:28,{}
we_cust8737025391,WE9791207970,David,Kim,user229@example.com,+15551084791,male,,London,CA,Australia,GB,2023-07-10 19:00:09,2024-04-22 09:06:36,2022-01-24 13:39:08,2025-02-01 22:17:34,True,True,True,False,422.14,6,85.73,2024-12-16 14:58:52,{}
we_cust7852415525,WE4851361826,Alice,Jones,user230@example.com,+15558729147,unknown,,Sydney,CA,United Kingdom,GB,2022-05-17 12:20:54,2024-10-02 06:24:14,2022-08-15 01:05:52,2024-09-30 12:58:03,True,False,True,True,204.38,9,92.4,2025-02-18 18:38:44,{}
we_cust9123612497,WE8306417057,Eve,Kim,user231@example.com,+15558006922,male,,New York,NSW,United States,GB,2022-01-25 07:05:02,2024-06-12 21:57:38,2022-10-13 19:56:13,2024-07-02 01:30:54,True,True,False,False,372.62,10,86.2,2024-07-02 14:34:02,{}
we_cust7462972995,WE7095920664,David,Smith,user232@example.com,+15552223003,female,,London,ON,United Kingdom,AU,2023-08-13 07:39:18,2024-04-15 07:44:42,2022-03-20 10:16:31,2025-02-23 00:09:34,True,True,False,False,200.59,3,82.21,2024-10-21 15:58:06,{}
we_cust7648059419,WE9142613334,Alice,Jones,user233@example.com,+15556566796,male,,Sydney,NSW,India,US,2023-05-02 05:29:42,2024-03-12 09:25:29,2022-01-19 07:53:43,2025-01-09 18:52:06,False,False,False,False,137.26,2,41.0,2025-01-08 09:24:55,{}
we_cust4853479481,WE3642772756,David,Kim,user234@example.com,+15556208690,female,,Toronto,CA,Canada,US,2022-06-07 05:14:45,2024-08-21 20:39:25,2022-04-28 01:50:02,2024-10-11 16:38:51,True,True,False,True,347.32,6,83.63,2024-07-11 11:02:29,{}
we_cust7333678472,WE3605454661,Eve,Kim,user235@example.com,+15559729074,unknown,,New York,ON,United States,US,2023-03-13 04:01:12,2024-07-30 22:36:13,2022-03-11 12:57:08,2024-11-02 05:39:56,True,True,True,False,439.64,8,118.75,2024-11-09 20:07:02,{}
we_cust8033702319,WE2761463927,Bob,Kim,user236@example.com,+15551977372,unknown,,Toronto,NY,United States,GB,2023-03-08 05:12:03,2024-06-01 23:58:08,2022-01-12 19:17:52,2025-02-21 18:57:28,True,False,False,True,130.94,8,116.93,2024-04-04 17:10:56,{}
we_cust7533932947,WE6113972217,Bob,Chen,user237@example.com,+15557505091,female,,New York,CA,United Kingdom,US,2022-09-19 19:48:47,2024-09-06 09:11:21,2022-11-25 13:40:44,2024-11-06 15:10:14,True,True,True,False,226.73,7,106.5,2024-01-17 17:43:57,{}
we_cust3691864041,WE5279046611,Carol,Smith,user238@example.com,+15558693499,female,,Sydney,Greater London,Australia,AU,2023-11-12 19:14:02,2024-03-27 05:47:32,2022-07-07 01:14:44,2024-09-09 17:28:42,True,True,True,False,386.78,8,46.12,2024-06-25 13:42:34,{}
we_cust6474354351,WE4442092112,Carol,Kim,user239@example.com,+15556018523,unknown,,New York,NSW,United States,US,2022-12-16 08:45:31,2024-04-14 17:41:17,2022-07-22 06:24:49,2024-12-22 05:36:41,True,False,True,True,250.76,2,40.5,2024-10-22 10:31:57,{}
we_cust9922723063,WE6257887396,Eve,Kim,user240@example.com,+15552906720,unknown,,Los Angeles,NY,United Kingdom,GB,2023-11-04 23:32:21,2025-01-01 09:21:35,2022-03-14 15:42:35,2024-09-14 01:15:28,True,True,True,False,487.61,1,84.31,2024-11-17 05:16:15,{}
we_cust2227193073,WE8535409771,Carol,Kim,user241@example.com,+15552291751,female,,Los Angeles,ON,United States,US,2023-02-12 17:43:26,2024-05-19 20:56:40,2022-08-01 16:09:30,2024-08-11 21:09:56,True,False,False,True,489.49,2,62.59,2024-07-08 13:01:15,{}
we_cust6461974809,WE8761930045,David,Patel,user242@example.com,+15555380089,female,,New York,CA,Australia,GB,2023-03-30 06:11:07,2024-12-10 09:18:07,2022-03-12 03:26:09,2024-06-09 20:50:58,True,True,True,False,618.51,5,98.77,2025-02-06 09:18:22,{}
we_cust3319936135,WE6987609998,Bob,Chen,user243@example.com,+15552145468,female,,Sydney,ON,United States,GB,2023-12-09 10:04:30,2024-02-21 00:39:42,2022-04-23 14:27:33,2024-09-11 05:27:18,True,True,False,True,662.86,6,64.43,2024-11-19 06:23:12,{}
we_cust1594312071,WE8186825149,Eve,Chen,user244@example.com,+15558869408,unknown,,London,NY,United Kingdom,US,2022-11-18 22:32:26,2024-10-26 18:39:05,2022-03-09 17:43:32,2024-11-05 06:04:52,True,False,True,False,45.29,6,53.07,2024-04-18 12:15:16,{}
we_cust6288227800,WE3522136705,David,Jones,user245@example.com,+15556806990,unknown,,London,NSW,United States,US,2022-11-20 03:53:37,2025-01-29 05:35:59,2022-08-19 07:37:00,2025-02-03 23:47:24,True,True,True,False,663.63,10,79.99,2024-09-07 06:13:49,{}
we_cust3980491761,WE4391247667,Alice,Smith,user246@example.com,+15559564442,unknown,,London,NSW,United States,US,2022-01-29 15:56:13,2024-05-05 13:51:30,2022-02-26 03:14:06,2024-12-26 16:47:42,True,False,True,False,501.52,10,60.88,2024-08-19 23:26:58,{}
we_cust4034047118,WE2534560510,Carol,Kim,user247@example.com,+15559918090,unknown,,Toronto,NY,United States,GB,2023-10-08 05:51:48,2024-04-13 17:13:02,2022-11-18 08:54:44,2024-06-17 05:57:10,True,True,False,True,262.18,3,85.66,2024-07-26 17:41:03,{}
we_cust5570828113,WE2223392518,Bob,Smith,user248@example.com,+15551644499,male,,Los Angeles,NSW,United Kingdom,US,2022-01-06 10:49:03,2024-07-02 19:08:20,2022-07-04 02:46:02,2024-12-19 02:43:08,True,False,True,False,498.91,7,77.77,2024-12-30 01:08:59,{}
we_cust7045593274,WE1769884736,Alice,Jones,user249@example.com,+15552224505,male,,Sydney,NY,United States,US,2023-10-12 01:20:05,2024-06-19 17:35:04,2022-08-30 01:07:13,2024-06-16 09:29:56,True,True,True,False,103.22,8,119.38,2024-03-29 19:56:21,{}
we_cust7625464411,WE5649070685,Alice,Chen,user250@example.com,+15555910157,female,,Sydney,NSW,United States,CA,2023-01-31 19:42:41,2024-04-13 07:36:13,2022-11-17 11:38:18,2024-12-12 20:18:31,True,False,True,False,519.23,7,57.66,2025-01-08 21:56:35,{}
we_cust2785736751,WE9319627099,Eve,Smith,user251@example.com,+15552014397,female,,Los Angeles,NSW,United Kingdom,US,2023-12-06 09:27:48,2024-11-28 17:57:30,2022-03-04 13:27:25,2024-11-22 23:26:15,True,False,True,True,256.72,1,48.28,2024-08-03 04:06:58,{}
we_cust7099469983,WE9589613069,Eve,Patel,user252@example.com,+15555883459,unknown,,New York,ON,United States,US,2022-02-28 02:46:10,2024-06-19 12:14:07,2022-05-28 22:02:28,2025-01-25 03:30:12,True,False,True,False,455.31,1,53.0,2024-08-23 13:28:29,{}
we_cust3987248494,WE6523125098,Carol,Smith,user253@example.com,+15555903926,female,,Sydney,ON,India,AU,2023-06-07 08:05:44,2024-05-31 21:01:15,2022-07-26 10:06:33,2024-10-16 15:47:18,True,True,False,True,307.61,5,49.34,2024-12-19 01:54:49,{}
we_cust6928691380,WE8439192769,David,Kim,user254@example.com,+15555932503,male,,Sydney,ON,United Kingdom,US,2023-02-25 19:30:57,2025-02-04 02:39:17,2022-07-15 13:50:44,2025-01-12 03:53:10,True,False,True,False,57.49,1,103.72,2024-11-15 00:04:27,{}
we_cust6805759868,WE7186906669,Bob,Patel,user255@example.com,+15555637022,female,,Sydney,ON,United States,GB,2023-01-20 20:29:01,2024-05-28 20:44:39,2022-10-22 12:42:57,2025-02-15 20:34:20,False,False,False,False,604.49,5,92.53,2024-09-01 14:48:00,{}
we_cust8531118333,WE6755205885,Bob,Chen,user256@example.com,+15558678282,male,,London,Greater London,United States,GB,2022-12-23 12:35:54,2024-07-15 16:18:05,2022-05-18 21:41:18,2024-07-19 02:36:41,False,True,True,False,539.44,1,56.35,2024-06-27 15:49:12,{}
we_cust6242173772,WE8527461165,Carol,Smith,user257@example.com,+15553707776,unknown,,New York,NSW,United States,GB,2023-07-07 09:31:22,2024-05-23 15:21:12,2022-09-20 16:12:14,2024-10-14 04:47:53,True,True,True,True,159.14,9,79.23,2024-02-10 13:19:37,{}
we_cust6237376063,WE6497169350,Alice,Smith,user258@example.com,+15553687276,unknown,,Los Angeles,Greater London,United States,CA,2023-05-07 19:12:00,2025-01-31 06:59:03,2022-04-09 14:05:28,2024-09-10 00:36:34,True,True,True,False,466.34,10,49.58,2024-01-07 06:43:19,{}
we_cust7166868574,WE2679261765,Bob,Kim,user259@example.com,+15553726333,unknown,,Toronto,CA,United Kingdom,GB,2023-08-14 02:15:00,2024-10-21 20:33:59,2022-12-01 20:33:09,2024-12-01 14:51:50,True,True,False,True,663.52,2,78.92,2024-01-21 08:21:33,{}
we_cust5419627962,WE7938859606,David,Smith,user260@example.com,+15554312598,female,,Toronto,NY,United States,CA,2022-02-01 08:32:42,2024-03-03 22:30:40,2022-09-19 19:16:04,2024-07-02 04:34:33,True,True,False,False,619.17,5,85.72,2024-11-26 13:56:36,{}
we_cust1116402431,WE1693212636,David,Patel,user261@example.com,+15555407928,unknown,,Sydney,NY,Canada,CA,2023-07-19 20:04:16,2024-02-03 10:28:35,2022-04-14 20:12:37,2025-01-25 04:12:52,True,False,True,False,197.28,3,108.84,2024-07-06 00:36:23,{}
we_cust8055556030,WE5067582028,Alice,Smith,user262@example.com,+15553144574,male,,Toronto,ON,United States,CA,2023-05-12 01:22:41,2024-03-02 19:39:15,2022-08-21 10:23:11,2024-11-14 03:02:07,True,False,True,True,465.84,6,84.8,2024-07-29 14:02:09,{}
we_cust2982979741,WE7961346346,Carol,Chen,user263@example.com,+15557012699,female,,New York,ON,United Kingdom,AU,2022-05-29 10:02:25,2024-07-27 21:00:33,2022-03-11 23:03:12,2025-01-04 18:34:25,True,False,False,False,563.77,10,51.01,2024-05-12 09:11:33,{}
we_cust5510938155,WE8744933048,David,Chen,user264@example.com,+15556976406,female,,Toronto,ON,United States,IN,2022-05-13 04:33:24,2024-01-06 11:24:39,2022-05-07 20:25:00,2024-10-15 02:05:50,True,False,False,False,481.29,10,107.72,2024-02-21 16:20:42,{}
we_cust6923206003,WE7790019590,Alice,Kim,user265@example.com,+15555258354,unknown,,Sydney,ON,Canada,AU,2022-12-08 09:07:04,2024-03-21 16:32:59,2022-01-06 05:12:02,2025-02-10 10:40:59,True,True,True,False,602.69,7,117.87,2024-12-15 23:09:35,{}
we_cust6204041308,WE3864535753,Carol,Smith,user266@example.com,+15559178729,male,,Toronto,NY,United States,GB,2022-10-26 01:58:13,2024-11-30 16:50:05,2022-10-12 07:49:27,2024-12-28 06:11:49,True,False,False,True,340.78,7,110.94,2024-01-18 09:51:06,{}
we_cust6698759353,WE4122599877,Eve,Smith,user267@example.com,+15554928253,female,,Toronto,NY,Australia,AU,2023-06-15 13:12:58,2024-11-03 05:54:04,2022-05-12 07:21:56,2024-12-26 05:16:05,True,False,False,True,644.63,3,57.78,2024-08-08 13:16:54,{}
we_cust6923301988,WE6245325339,David,Patel,user268@example.com,+15558562438,unknown,,Toronto,CA,United States,US,2022-03-24 13:18:37,2024-09-04 13:57:33,2022-02-05 01:47:15,2024-07-27 03:57:41,True,False,False,False,201.64,5,68.33,2025-01-18 06:12:53,{}
we_cust8868054898,WE9294859372,Alice,Chen,user269@example.com,+15553670550,female,,Los Angeles,NY,United States,US,2023-03-15 23:30:05,2025-02-11 00:17:55,2022-07-18 18:18:47,2024-06-11 01:42:50,True,True,False,False,246.68,8,109.36,2024-03-23 05:44:16,{}
we_cust5646751885,WE5801758102,Eve,Patel,user270@example.com,+15558450744,female,,Sydney,NSW,United States,US,2022-08-15 06:58:37,2024-03-18 10:14:50,2022-10-21 16:15:54,2024-12-30 16:22:03,False,True,False,False,373.08,1,84.09,2024-11-18 09:44:06,{}
we_cust9673185158,WE3972071227,Alice,Kim,user271@example.com,+15555865513,female,,Los Angeles,NY,United Kingdom,GB,2022-12-17 08:23:04,2025-02-23 19:51:34,2022-05-11 12:14:22,2024-12-13 12:07:28,True,False,True,True,196.39,5,61.55,2024-11-06 02:35:37,{}
we_cust3316787198,WE8568352019,Alice,Patel,user272@example.com,+15553098330,female,,Sydney,Greater London,United States,CA,2023-06-23 03:42:33,2025-02-11 07:14:12,2022-02-06 09:37:53,2025-02-05 20:24:23,True,False,True,False,644.65,5,92.46,2025-02-22 03:38:10,{}
we_cust2503068227,WE1346813464,Carol,Kim,user273@example.com,+15554978479,female,,Sydney,ON,United States,CA,2022-02-01 20:00:46,2024-02-16 02:29:19,2022-10-11 15:16:49,2024-12-10 02:40:43,True,True,True,False,272.62,3,69.48,2024-10-17 01:50:37,{}
we_cust3792347639,WE3203629821,Eve,Kim,user274@example.com,+15552763022,female,,Sydney,ON,Canada,GB,2023-05-26 03:07:34,2024-09-30 18:54:20,2022-02-05 06:58:27,2024-11-16 07:29:30,True,False,True,False,431.23,8,108.98,2024-02-07 05:21:12,{}
we_cust3799264931,WE8837532246,Eve,Kim,user275@example.com,+15553327703,male,,Toronto,Greater London,United States,IN,2023-01-16 04:35:19,2024-11-03 01:41:21,2022-03-07 02:47:29,2024-07-27 15:03:58,True,True,False,False,553.69,9,82.38,2024-04-07 19:37:47,{}
we_cust4239406957,WE1750232218,David,Patel,user276@example.com,+15553336908,unknown,,Los Angeles,ON,United Kingdom,US,2022-04-23 01:22:11,2024-09-14 00:09:04,2022-10-11 03:47:31,2024-06-26 04:00:19,False,True,True,True,340.08,4,72.59,2024-04-08 15:16:21,{}
we_cust5078551333,WE7444957183,Carol,Chen,user277@example.com,+15552752872,female,,Sydney,Greater London,United States,CA,2023-07-15 15:38:27,2024-01-13 21:56:28,2022-10-14 15:05:58,2024-06-10 22:25:35,True,True,False,False,690.1,4,99.68,2024-10-04 06:51:54,{}
we_cust9677466102,WE6503200552,Bob,Smith,user278@example.com,+15556248517,unknown,,London,NY,Canada,US,2023-08-17 04:13:53,2024-08-15 05:50:19,2022-01-24 10:44:47,2024-09-24 18:46:25,True,True,False,False,532.08,2,117.94,2024-01-03 07:55:20,{}
we_cust1654477195,WE4389969132,Alice,Kim,user279@example.com,+15558434842,male,,Toronto,CA,United Kingdom,AU,2023-03-24 06:49:15,2024-01-29 00:07:18,2022-08-19 06:17:53,2024-09-30 00:49:24,True,False,False,True,677.75,6,48.93,2025-02-23 22:24:34,{}
we_cust5837082260,WE2107163847,Carol,Jones,user280@example.com,+15554202337,female,,Los Angeles,ON,United Kingdom,GB,2022-02-22 15:29:08,2025-01-28 19:14:01,2022-05-12 02:16:53,2024-09-11 02:55:51,True,True,False,False,510.09,3,84.66,2024-04-25 17:32:00,{}
we_cust3875303857,WE9116581061,Eve,Smith,user281@example.com,+15559918733,female,,Los Angeles,CA,United States,US,2023-12-16 18:18:02,2024-08-12 06:01:04,2022-08-22 06:07:58,2024-10-25 20:46:29,True,True,True,False,654.39,1,63.77,2025-01-27 05:51:45,{}
we_cust6231117883,WE1284208389,Alice,Chen,user282@example.com,+15553880166,female,,Los Angeles,ON,Canada,US,2023-02-28 14:48:52,2025-02-22 05:24:21,2022-05-23 01:58:55,2024-08-26 09:54:38,True,False,True,False,372.62,3,102.82,2024-12-09 05:28:22,{}
we_cust8299146480,WE6703476504,David,Chen,user283@example.com,+15558363004,female,,New York,Greater London,Australia,US,2022-08-01 04:03:38,2024-03-07 04:51:56,2022-08-28 20:01:28,2024-10-25 11:37:08,True,False,True,False,414.61,3,85.58,2024-03-14 07:13:06,{}
we_cust8588769565,WE5559035926,Alice,Smith,user284@example.com,+15557933595,unknown,,Toronto,ON,United States,US,2023-10-12 11:17:11,2024-04-26 02:56:20,2022-01-12 00:31:47,2024-06-23 05:17:23,True,True,True,False,517.98,3,109.95,2024-04-17 02:20:23,{}
we_cust4518871744,WE4155281261,David,Kim,user285@example.com,+15559001452,unknown,,London,Greater London,United States,US,2022-09-09 00:07:40,2024-04-04 09:53:14,2022-03-10 05:18:48,2024-10-11 18:39:55,True,True,True,True,235.21,3,62.78,2024-09-01 19:07:11,{}
we_cust9438411468,WE2569941368,Bob,Jones,user286@example.com,+15552309500,unknown,,Toronto,Greater London,Australia,US,2022-05-03 21:59:53,2024-02-14 23:20:33,2022-05-11 16:59:04,2024-09-15 16:22:07,True,False,True,True,443.21,7,91.75,2024-01-24 05:51:24,{}
we_cust9410288290,WE2140415908,Alice,Kim,user287@example.com,+15555254985,male,,Toronto,Greater London,United States,IN,2022-12-04 07:28:58,2024-08-06 12:14:02,2022-05-14 09:28:36,2024-12-09 14:38:11,True,False,True,True,276.14,5,58.78,2025-01-03 22:12:47,{}
we_cust4070964768,WE1248967453,Carol,Patel,user288@example.com,+15559583029,unknown,,London,CA,United Kingdom,US,2023-09-30 13:45:56,2024-03-11 14:38:44,2022-12-18 19:57:10,2025-01-25 04:28:34,False,True,True,True,305.35,4,92.18,2024-05-25 05:13:17,{}
we_cust9916336966,WE8886165879,David,Jones,user289@example.com,+15558096165,female,,New York,Greater London,United States,IN,2022-10-13 04:27:38,2024-08-02 10:05:12,2022-09-10 01:47:34,2025-01-10 23:00:06,False,True,False,True,455.65,8,49.84,2024-03-07 20:02:51,{}
we_cust3693985578,WE7345267766,David,Patel,user290@example.com,+15552212650,unknown,,London,CA,United Kingdom,AU,2023-09-23 02:41:19,2025-02-22 12:27:07,2022-12-08 16:04:36,2024-06-30 10:56:04,True,False,False,False,79.22,3,57.49,2024-12-17 07:35:22,{}
we_cust8612747444,WE2233272398,Eve,Jones,user291@example.com,+15553927890,female,,London,ON,United Kingdom,US,2022-07-05 16:46:48,2025-02-12 21:46:03,2022-12-13 17:01:08,2024-11-15 14:51:37,True,True,False,False,393.1,10,69.67,2024-12-23 07:42:02,{}
we_cust4361393222,WE1096495416,Bob,Chen,user292@example.com,+15555132495,unknown,,New York,NSW,United Kingdom,IN,2022-09-06 19:12:27,2024-03-20 15:34:48,2022-02-05 18:42:45,2024-07-11 11:29:30,True,True,True,False,661.84,10,62.42,2025-02-21 10:58:44,{}
we_cust2591589823,WE3707387843,David,Kim,user293@example.com,+15554206758,male,,Sydney,NSW,United States,GB,2023-03-13 15:35:01,2024-05-19 06:19:35,2022-07-26 21:17:53,2024-07-15 02:07:26,True,False,True,False,462.42,9,57.08,2024-08-16 09:32:09,{}
we_cust2465576748,WE7739096880,David,Kim,user294@example.com,+15553831407,unknown,,New York,NY,United States,GB,2023-03-22 17:22:37,2024-06-03 22:21:26,2022-03-04 18:14:18,2024-09-27 16:45:31,False,True,True,False,659.7,5,108.82,2024-03-19 20:31:27,{}
we_cust8943866829,WE7611467598,Alice,Patel,user295@example.com,+15554658356,unknown,,Los Angeles,CA,United States,US,2023-09-04 23:51:34,2025-01-26 22:35:54,2022-10-19 15:03:27,2024-06-06 19:34:16,True,False,False,True,225.69,1,94.0,2024-02-19 14:05:02,{}
we_cust8826851692,WE2692846412,Eve,Kim,user296@example.com,+15552962348,unknown,,New York,NY,Australia,GB,2022-03-03 06:11:51,2024-04-16 20:31:17,2022-01-18 05:12:49,2024-09-18 16:33:41,True,False,False,False,182.44,6,119.2,2025-02-10 04:44:24,{}
we_cust5748253283,WE3865356789,Alice,Smith,user297@example.com,+15554211294,unknown,,New York,CA,Canada,US,2023-02-15 05:10:54,2024-04-07 03:55:10,2022-03-14 12:34:26,2024-12-07 03:53:03,True,False,False,False,103.48,6,48.66,2024-10-13 19:53:59,{}
we_cust9421518487,WE6587345599,Eve,Jones,user298@example.com,+15555778374,unknown,,Sydney,NSW,India,US,2023-09-03 22:54:47,2024-02-12 16:08:33,2022-08-21 13:23:05,2025-01-19 14:08:17,True,True,True,False,344.52,5,55.84,2024-11-28 05:29:03,{}
we_cust8854238082,WE7559842848,Alice,Chen,user299@example.com,+15558906221,unknown,,New York,NY,Australia,GB,2022-05-15 19:50:20,2024-06-29 22:09:03,2022-12-09 21:06:29,2024-12-21 20:15:12,True,False,False,True,240.78,7,109.06,2025-02-22 13:33:43,{}
we_cust4037867512,WE6537846439,Eve,Patel,user300@example.com,+15558336037,female,,New York,Greater London,Australia,GB,2022-04-26 19:50:49,2024-02-13 08:45:39,2022-06-06 04:31:31,2024-06-08 23:30:52,True,False,True,True,395.47,7,82.18,2024-11-12 20:52:07,{}
we_cust2870403050,WE2289657539,Alice,Jones,user301@example.com,+15559547299,female,,New York,ON,Australia,US,2022-09-07 13:35:47,2024-12-16 10:07:17,2022-06-03 14:25:16,2024-06-10 00:10:11,True,True,False,True,521.82,10,62.86,2024-12-18 19:22:44,{}
we_cust7371573279,WE1498271598,Alice,Smith,user302@example.com,+15554333752,male,,New York,CA,United States,GB,2022-02-24 11:53:24,2024-05-04 18:47:22,2022-11-01 02:02:04,2025-01-27 16:26:20,False,False,False,True,63.63,6,43.1,2024-11-08 04:16:30,{}
we_cust6447717367,WE5333396480,Eve,Patel,user303@example.com,+15555296447,female,,Sydney,CA,United States,GB,2023-09-06 16:21:38,2024-01-05 21:37:10,2022-03-10 02:46:45,2024-06-10 07:37:32,True,False,True,True,248.16,6,74.41,2024-02-22 21:36:00,{}
we_cust4658080160,WE4731088648,Eve,Jones,user304@example.com,+15552725332,female,,Los Angeles,NSW,United States,IN,2023-02-27 07:55:00,2024-06-16 08:29:42,2022-02-21 11:44:37,2024-11-25 23:05:49,True,False,True,False,139.9,6,77.54,2024-08-17 14:22:09,{}
we_cust5667181604,WE4399144058,Bob,Patel,user305@example.com,+15556169902,unknown,,Sydney,NY,United States,AU,2022-01-29 15:57:52,2024-07-04 09:45:45,2022-08-10 07:53:02,2025-01-01 03:50:06,True,False,True,False,324.29,1,59.2,2024-08-12 13:11:22,{}
we_cust9081544414,WE6691509639,Bob,Chen,user306@example.com,+15556959618,female,,New York,ON,United States,US,2022-09-20 15:02:36,2024-08-05 01:49:43,2022-03-04 00:22:17,2025-01-22 13:34:41,True,True,True,False,578.32,6,78.04,2024-03-10 12:05:16,{}
we_cust6922713963,WE3251579696,Eve,Smith,user307@example.com,+15553738869,female,,Toronto,CA,United Kingdom,US,2023-01-11 17:32:47,2024-01-06 15:26:21,2022-04-18 05:30:15,2024-11-03 16:42:50,False,True,True,False,325.95,7,73.86,2025-02-17 13:44:08,{}
we_cust5418232833,WE4460189570,Bob,Jones,user308@example.com,+15554323190,female,,New York,NY,Canada,GB,2022-09-12 08:09:29,2025-01-21 23:08:12,2022-02-14 06:07:54,2024-08-26 13:41:10,True,True,True,False,680.03,10,81.28,2025-01-22 08:50:08,{}
we_cust8949781901,WE5298256653,Carol,Jones,user309@example.com,+15559420183,male,,Los Angeles,Greater London,Australia,GB,2023-03-22 14:54:08,2024-10-24 12:07:24,2022-08-13 16:20:55,2024-12-25 06:32:22,True,True,False,False,499.17,8,71.42,2024-06-06 20:06:21,{}
we_cust6075963527,WE2627226157,Carol,Chen,user310@example.com,+15557487185,female,,New York,ON,United Kingdom,AU,2023-01-31 05:33:58,2024-02-06 04:49:23,2022-06-17 09:59:06,2024-10-26 18:51:01,True,True,True,False,48.34,5,86.47,2024-02-02 16:39:52,{}
we_cust6206015111,WE6499718528,Eve,Smith,user311@example.com,+15555780833,unknown,,Sydney,CA,United States,GB,2023-08-14 06:37:31,2024-10-25 18:57:52,2022-01-01 11:27:55,2024-09-07 11:03:13,True,False,True,False,288.84,9,92.83,2024-10-17 18:04:17,{}
we_cust8721631198,WE1657229683,Eve,Kim,user312@example.com,+15554783762,female,,Sydney,NY,India,US,2023-03-15 04:43:40,2024-05-24 13:26:34,2022-08-24 23:49:03,2024-09-02 01:09:36,True,False,False,False,63.68,4,45.79,2024-12-16 20:23:05,{}
we_cust6756711494,WE2078007400,David,Chen,user313@example.com,+15558526132,unknown,,Los Angeles,Greater London,United States,GB,2022-08-02 19:50:44,2024-09-29 06:26:36,2022-03-11 21:44:39,2024-08-10 19:56:13,True,False,True,False,149.67,7,87.6,2024-04-14 02:59:49,{}
we_cust9633533290,WE7431892038,David,Kim,user314@example.com,+15554897956,male,,Los Angeles,CA,United States,US,2022-10-23 05:39:19,2024-11-30 08:32:12,2022-02-15 16:54:18,2024-09-20 14:35:30,True,True,False,True,505.88,10,53.78,2024-07-06 20:43:05,{}
we_cust5071897791,WE1940820806,Bob,Smith,user315@example.com,+15559957689,male,,New York,NY,United States,AU,2022-06-16 14:25:55,2025-01-01 20:12:07,2022-03-26 04:29:29,2024-07-25 00:45:07,True,False,True,False,616.97,8,111.22,2024-07-19 14:20:19,{}
we_cust1367704871,WE3409641805,Bob,Chen,user316@example.com,+15555193055,male,,Sydney,NSW,United Kingdom,US,2023-01-02 16:21:47,2024-09-10 07:12:20,2022-05-02 10:18:55,2024-10-06 08:03:40,False,True,False,True,212.16,2,96.9,2024-02-03 18:31:00,{}
we_cust8387664437,WE4972827602,Carol,Patel,user317@example.com,+15554460212,female,,Los Angeles,NY,Canada,US,2022-09-26 06:50:37,2024-11-04 22:22:23,2022-02-08 05:39:16,2024-08-11 04:25:27,True,False,True,False,226.06,7,117.73,2025-02-23 10:20:41,{}
we_cust4256292393,WE9300836340,Bob,Patel,user318@example.com,+15553952259,female,,New York,ON,India,IN,2023-05-11 02:34:15,2024-05-08 07:50:32,2022-02-10 23:14:35,2024-08-27 17:58:32,True,False,False,False,83.27,4,60.63,2024-09-20 01:38:16,{}
we_cust8261111839,WE8138605567,Bob,Chen,user319@example.com,+15558235723,unknown,,London,CA,United States,US,2023-11-23 19:29:10,2024-07-04 14:02:08,2022-02-23 02:57:07,2024-07-16 18:56:27,False,False,False,False,474.71,5,81.4,2024-07-30 05:07:12,{}
we_cust7403028869,WE7196852362,Eve,Jones,user320@example.com,+15556894492,male,,London,ON,United States,GB,2022-01-30 02:16:48,2025-01-20 20:52:28,2022-10-23 23:55:12,2024-10-01 13:24:44,True,True,False,False,696.93,4,64.93,2024-10-29 12:34:15,{}
we_cust4405620755,WE3747352204,Bob,Kim,user321@example.com,+15552843542,male,,Toronto,NY,Australia,US,2022-09-11 17:53:02,2024-12-18 07:06:42,2022-10-26 03:24:25,2024-07-12 02:07:18,True,False,True,False,615.47,5,45.99,2024-02-15 21:12:19,{}
we_cust5694628398,WE5688667913,David,Kim,user322@example.com,+15555961346,unknown,,Toronto,NSW,United States,US,2023-07-14 13:34:34,2024-05-17 02:00:00,2022-09-11 19:15:45,2024-08-28 08:42:42,True,False,False,True,361.96,6,56.75,2024-02-25 02:38:58,{}
we_cust6246716604,WE8558841770,Carol,Jones,user323@example.com,+15557689348,male,,Toronto,CA,Canada,GB,2022-06-21 15:21:06,2024-11-08 21:24:23,2022-07-01 14:07:13,2025-02-04 22:19:07,True,True,True,False,676.01,8,114.55,2025-02-13 03:44:12,{}
we_cust3971203213,WE2684947067,Eve,Jones,user324@example.com,+15555731539,unknown,,New York,ON,United States,IN,2023-03-07 22:21:04,2024-06-05 12:13:01,2022-06-07 11:04:30,2025-02-24 05:51:32,True,True,True,False,675.34,6,78.36,2024-10-13 21:25:04,{}
