id,email,first_name,last_name,phone,verified_email,tax_exempt,tags,currency,accepts_marketing,accepts_marketing_updated_at,marketing_opt_in_level,state,note,addresses,default_address,orders_count,total_spent,last_order_id,last_order_name,created_at,updated_at
cust8650676663,user803@example.com,David,Smith,+15551806878,True,False,,USD,True,2023-12-02 09:58:11,single_opt_in,enabled,,[],{},0,0.0,,,2023-12-02 09:58:11,2023-12-02 09:58:11
cust1149460439,user804@example.com,Eve,Smith,+15558737723,True,False,,USD,False,2022-09-08 06:22:45,single_opt_in,enabled,,[],{},0,0.0,,,2022-09-08 06:22:45,2022-09-08 06:22:45
cust1288765093,user805@example.com,Hank,Taylor,+15556877971,True,False,,USD,True,2022-10-07 07:40:11,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-07 07:40:11,2022-10-07 07:40:11
cust6868336102,user806@example.com,Eve,Patel,+15553832054,True,False,,USD,True,2023-04-10 02:23:35,single_opt_in,enabled,,[],{},0,0.0,,,2023-04-10 02:23:35,2023-04-10 02:23:35
cust3436297208,user807@example.com,Frank,Smith,+15557182333,True,False,,USD,False,2022-01-16 18:03:26,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-16 18:03:26,2022-01-16 18:03:26
cust3598862507,user808@example.com,Carol,Patel,+15555441383,True,False,,USD,False,2022-10-05 13:33:50,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-05 13:33:50,2022-10-05 13:33:50
cust8211516617,user809@example.com,Eve,Chen,+15559624430,True,False,,USD,True,2024-10-21 18:08:44,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-21 18:08:44,2024-10-21 18:08:44
cust9370133343,user810@example.com,Frank,Brown,+15553933134,True,False,,USD,False,2024-05-31 06:14:51,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-31 06:14:51,2024-05-31 06:14:51
cust6892752604,user811@example.com,Frank,Brown,+15556196959,True,False,,USD,True,2024-09-07 13:20:28,single_opt_in,enabled,,[],{},0,0.0,,,2024-09-07 13:20:28,2024-09-07 13:20:28
cust4277422858,user812@example.com,Frank,White,+15553146086,True,False,,USD,True,2024-07-31 09:43:56,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-31 09:43:56,2024-07-31 09:43:56
cust3464975279,user813@example.com,Hank,Jones,+15553070407,True,False,,USD,False,2022-02-18 20:33:31,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-18 20:33:31,2022-02-18 20:33:31
cust7568980185,user814@example.com,Eve,Smith,+15554901721,True,False,,USD,True,2022-07-02 01:47:55,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-02 01:47:55,2022-07-02 01:47:55
cust7004510516,user815@example.com,Grace,Patel,+15559446702,True,False,,USD,False,2023-06-17 12:53:59,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-17 12:53:59,2023-06-17 12:53:59
cust8084809436,user816@example.com,Jake,Chen,+15556440832,True,False,,USD,False,2023-06-23 17:02:03,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-23 17:02:03,2023-06-23 17:02:03
cust1487258103,user817@example.com,Grace,Brown,+15555248289,True,False,,USD,False,2024-01-22 17:30:33,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-22 17:30:33,2024-01-22 17:30:33
cust4159699467,user818@example.com,Grace,Jones,+15557073841,True,False,,USD,True,2024-08-11 19:45:55,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-11 19:45:55,2024-08-11 19:45:55
cust3412365931,user819@example.com,Alice,Smith,+15555502245,True,False,,USD,True,2024-07-21 01:21:19,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-21 01:21:19,2024-07-21 01:21:19
cust2916728422,user820@example.com,Grace,White,+15551791030,True,False,,USD,False,2024-04-28 22:21:16,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-28 22:21:16,2024-04-28 22:21:16
cust3109688769,user821@example.com,Alice,Jones,+15551527400,True,False,,USD,False,2022-01-08 18:57:22,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-08 18:57:22,2022-01-08 18:57:22
cust1526723719,user822@example.com,Grace,Smith,+15558201406,True,False,,USD,True,2022-09-04 01:08:33,single_opt_in,enabled,,[],{},0,0.0,,,2022-09-04 01:08:33,2022-09-04 01:08:33
cust4662861038,user823@example.com,Frank,White,+15555269208,True,False,,USD,False,2024-03-21 12:11:45,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-21 12:11:45,2024-03-21 12:11:45
cust2941508568,user824@example.com,Carol,Smith,+15556125491,True,False,,USD,False,2023-01-31 08:29:08,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-31 08:29:08,2023-01-31 08:29:08
cust9868845806,user825@example.com,Hank,Kim,+15557164406,True,False,,USD,False,2022-07-08 21:20:18,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-08 21:20:18,2022-07-08 21:20:18
cust7623575561,user826@example.com,Eve,Patel,+15555784978,True,False,,USD,True,2022-10-27 13:47:32,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-27 13:47:32,2022-10-27 13:47:32
cust9123207735,user827@example.com,Alice,Wilson,+15558838718,True,False,,USD,True,2024-07-30 13:26:51,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-30 13:26:51,2024-07-30 13:26:51
cust4656572173,user828@example.com,David,Taylor,+15556679745,True,False,,USD,True,2022-02-15 21:53:57,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-15 21:53:57,2022-02-15 21:53:57
cust3738900744,user829@example.com,David,Jones,+15553443467,True,False,,USD,False,2024-04-12 13:49:12,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-12 13:49:12,2024-04-12 13:49:12
cust8703867299,user830@example.com,Eve,Chen,+15554301912,True,False,,USD,False,2022-02-05 18:55:31,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-05 18:55:31,2022-02-05 18:55:31
cust3185089287,user831@example.com,Eve,White,+15552286876,True,False,,USD,True,2024-03-15 16:15:01,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-15 16:15:01,2024-03-15 16:15:01
cust1596471620,user832@example.com,Frank,Chen,+15552869043,True,False,,USD,False,2024-03-05 23:13:33,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-05 23:13:33,2024-03-05 23:13:33
cust8689593739,user833@example.com,Alice,White,+15553347865,True,False,,USD,False,2022-08-25 15:52:16,single_opt_in,enabled,,[],{},0,0.0,,,2022-08-25 15:52:16,2022-08-25 15:52:16
cust5407856339,user834@example.com,Frank,Lee,+15554247214,True,False,,USD,False,2022-12-03 00:29:30,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-03 00:29:30,2022-12-03 00:29:30
cust6879428703,user835@example.com,Grace,Jones,+15553586439,True,False,,USD,False,2023-07-21 20:06:33,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-21 20:06:33,2023-07-21 20:06:33
cust3369305560,user836@example.com,Grace,White,+15558506955,True,False,,USD,False,2022-06-28 07:37:25,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-28 07:37:25,2022-06-28 07:37:25
cust1370292681,user837@example.com,Frank,Chen,+15555789324,True,False,,USD,True,2022-12-04 00:46:21,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-04 00:46:21,2022-12-04 00:46:21
cust6623360831,user838@example.com,Iris,Patel,+15559241865,True,False,,USD,False,2022-02-15 19:45:03,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-15 19:45:03,2022-02-15 19:45:03
cust8382488970,user839@example.com,Iris,Jones,+15552423828,True,False,,USD,False,2023-05-24 19:33:58,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-24 19:33:58,2023-05-24 19:33:58
cust7552812957,user840@example.com,David,Taylor,+15558562332,True,False,,USD,True,2022-08-04 06:04:42,single_opt_in,enabled,,[],{},0,0.0,,,2022-08-04 06:04:42,2022-08-04 06:04:42
cust8598503901,user841@example.com,David,White,+15558354936,True,False,,USD,True,2022-12-08 09:17:17,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-08 09:17:17,2022-12-08 09:17:17
cust1316756902,user842@example.com,Jake,Chen,+15557679747,True,False,,USD,False,2022-05-10 14:58:17,single_opt_in,enabled,,[],{},0,0.0,,,2022-05-10 14:58:17,2022-05-10 14:58:17
cust9471306442,user843@example.com,Iris,Patel,+15554460803,True,False,,USD,False,2024-12-10 08:46:51,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-10 08:46:51,2024-12-10 08:46:51
cust3758823240,user844@example.com,Hank,Lee,+15555075122,True,False,,USD,False,2022-07-16 15:15:13,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-16 15:15:13,2022-07-16 15:15:13
cust7227593033,user845@example.com,Eve,Jones,+15555923606,True,False,,USD,True,2023-02-20 16:29:53,single_opt_in,enabled,,[],{},0,0.0,,,2023-02-20 16:29:53,2023-02-20 16:29:53
cust2479679716,user846@example.com,Bob,Taylor,+15553791018,True,False,,USD,True,2023-03-02 03:01:33,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-02 03:01:33,2023-03-02 03:01:33
cust5150074940,user847@example.com,Bob,White,+15559208843,True,False,,USD,True,2024-01-19 02:24:45,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-19 02:24:45,2024-01-19 02:24:45
cust5952163720,user848@example.com,David,Kim,+15553847446,True,False,,USD,True,2022-11-06 12:06:48,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-06 12:06:48,2022-11-06 12:06:48
cust1707196784,user849@example.com,Carol,Chen,+15551515146,True,False,,USD,False,2022-05-23 20:53:03,single_opt_in,enabled,,[],{},0,0.0,,,2022-05-23 20:53:03,2022-05-23 20:53:03
cust4046558332,user850@example.com,Frank,Smith,+15554214986,True,False,,USD,False,2023-06-26 11:00:42,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-26 11:00:42,2023-06-26 11:00:42
cust9138644862,user851@example.com,Hank,Wilson,+15557367070,True,False,,USD,True,2024-05-06 17:18:09,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-06 17:18:09,2024-05-06 17:18:09
cust4633257620,user852@example.com,Jake,Brown,+15553847361,True,False,,USD,False,2024-10-09 17:30:29,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-09 17:30:29,2024-10-09 17:30:29
cust2076341629,user853@example.com,Hank,Patel,+15552220978,True,False,,USD,True,2023-04-03 05:04:39,single_opt_in,enabled,,[],{},0,0.0,,,2023-04-03 05:04:39,2023-04-03 05:04:39
cust7660813178,user854@example.com,Alice,Taylor,+15558964694,True,False,,USD,True,2023-12-27 12:39:10,single_opt_in,enabled,,[],{},0,0.0,,,2023-12-27 12:39:10,2023-12-27 12:39:10
cust3291270703,user855@example.com,Grace,Taylor,+15556932930,True,False,,USD,True,2024-02-10 04:49:38,single_opt_in,enabled,,[],{},0,0.0,,,2024-02-10 04:49:38,2024-02-10 04:49:38
cust1662259333,user856@example.com,Hank,Brown,+15551211654,True,False,,USD,True,2023-11-09 09:34:09,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-09 09:34:09,2023-11-09 09:34:09
cust7894019119,user857@example.com,David,Lee,+15552019689,True,False,,USD,True,2024-03-07 09:13:16,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-07 09:13:16,2024-03-07 09:13:16
cust3420721027,user858@example.com,Eve,Chen,+15552128629,True,False,,USD,True,2023-09-14 06:55:26,single_opt_in,enabled,,[],{},0,0.0,,,2023-09-14 06:55:26,2023-09-14 06:55:26
cust1121863227,user859@example.com,Jake,Chen,+15557493199,True,False,,USD,False,2022-10-27 21:35:01,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-27 21:35:01,2022-10-27 21:35:01
cust7772180882,user860@example.com,Jake,Wilson,+15555142931,True,False,,USD,True,2023-01-24 12:08:54,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-24 12:08:54,2023-01-24 12:08:54
cust3796581976,user861@example.com,Grace,Wilson,+15551699652,True,False,,USD,True,2022-09-26 16:23:53,single_opt_in,enabled,,[],{},0,0.0,,,2022-09-26 16:23:53,2022-09-26 16:23:53
cust3744446292,user862@example.com,Alice,Kim,+15555277014,True,False,,USD,True,2022-11-04 09:22:06,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-04 09:22:06,2022-11-04 09:22:06
cust9403748506,user863@example.com,Bob,Chen,+15556518887,True,False,,USD,True,2024-12-03 07:21:30,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-03 07:21:30,2024-12-03 07:21:30
cust3074232200,user864@example.com,Alice,Brown,+15554260851,True,False,,USD,True,2023-03-13 15:31:29,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-13 15:31:29,2023-03-13 15:31:29
cust8236980551,user865@example.com,Frank,Kim,+15551557005,True,False,,USD,True,2023-09-03 05:36:43,single_opt_in,enabled,,[],{},0,0.0,,,2023-09-03 05:36:43,2023-09-03 05:36:43
cust6572436051,user866@example.com,Eve,Kim,+15557486289,True,False,,USD,True,2022-06-09 20:11:19,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-09 20:11:19,2022-06-09 20:11:19
cust9903351330,user867@example.com,Iris,Taylor,+15554851116,True,False,,USD,True,2024-06-25 15:59:02,single_opt_in,enabled,,[],{},0,0.0,,,2024-06-25 15:59:02,2024-06-25 15:59:02
cust1257324536,user868@example.com,Frank,Patel,+15556452590,True,False,,USD,True,2024-07-01 18:31:43,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-01 18:31:43,2024-07-01 18:31:43
cust7183058541,user869@example.com,Hank,Patel,+15559439632,True,False,,USD,True,2023-04-30 00:44:08,single_opt_in,enabled,,[],{},0,0.0,,,2023-04-30 00:44:08,2023-04-30 00:44:08
cust7374810067,user870@example.com,Eve,Smith,+15553429782,True,False,,USD,True,2022-09-15 07:59:44,single_opt_in,enabled,,[],{},0,0.0,,,2022-09-15 07:59:44,2022-09-15 07:59:44
cust6171239466,user871@example.com,Bob,Jones,+15555475579,True,False,,USD,True,2022-11-16 17:57:56,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-16 17:57:56,2022-11-16 17:57:56
cust3605585995,user872@example.com,Hank,Smith,+15554849318,True,False,,USD,True,2024-01-28 19:41:14,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-28 19:41:14,2024-01-28 19:41:14
cust8380312396,user873@example.com,Carol,White,+15556553662,True,False,,USD,True,2023-11-05 08:59:42,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-05 08:59:42,2023-11-05 08:59:42
cust8991977937,user874@example.com,Bob,Jones,+15554850679,True,False,,USD,True,2023-11-25 01:57:57,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-25 01:57:57,2023-11-25 01:57:57
cust9484167278,user875@example.com,Frank,Patel,+15556126843,True,False,,USD,True,2023-10-21 06:04:20,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-21 06:04:20,2023-10-21 06:04:20
cust3412273600,user876@example.com,Grace,Jones,+15551198227,True,False,,USD,True,2024-07-15 08:47:08,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-15 08:47:08,2024-07-15 08:47:08
cust2370592316,user877@example.com,Carol,Taylor,+15551600018,True,False,,USD,True,2023-02-27 00:44:16,single_opt_in,enabled,,[],{},0,0.0,,,2023-02-27 00:44:16,2023-02-27 00:44:16
cust3003484425,user878@example.com,Carol,Patel,+15552742095,True,False,,USD,True,2023-05-11 03:48:44,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-11 03:48:44,2023-05-11 03:48:44
cust6443749394,user879@example.com,Jake,Patel,+15559635270,True,False,,USD,False,2024-08-25 15:48:14,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-25 15:48:14,2024-08-25 15:48:14
cust2064803502,user880@example.com,Eve,Jones,+15552159701,True,False,,USD,False,2022-06-17 02:05:39,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-17 02:05:39,2022-06-17 02:05:39
cust1415802902,user881@example.com,Jake,Chen,+15557649465,True,False,,USD,False,2024-08-01 09:37:22,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-01 09:37:22,2024-08-01 09:37:22
cust7937993287,user882@example.com,David,Brown,+15558391061,True,False,,USD,True,2023-08-19 00:59:03,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-19 00:59:03,2023-08-19 00:59:03
cust2343100352,user883@example.com,Iris,Brown,+15558955263,True,False,,USD,True,2023-10-29 21:56:52,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-29 21:56:52,2023-10-29 21:56:52
cust4277581356,user884@example.com,Bob,White,+15559475119,True,False,,USD,True,2022-11-07 06:07:48,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-07 06:07:48,2022-11-07 06:07:48
cust7505693643,user885@example.com,Hank,Kim,+15555808446,True,False,,USD,True,2024-05-31 00:35:15,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-31 00:35:15,2024-05-31 00:35:15
cust6620138568,user886@example.com,David,Taylor,+15559626652,True,False,,USD,True,2023-07-03 05:38:37,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-03 05:38:37,2023-07-03 05:38:37
cust1099541460,user887@example.com,Frank,Wilson,+15552123416,True,False,,USD,False,2023-08-04 22:15:26,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-04 22:15:26,2023-08-04 22:15:26
cust9354711271,user888@example.com,Jake,Wilson,+15558130059,True,False,,USD,False,2024-09-09 20:42:30,single_opt_in,enabled,,[],{},0,0.0,,,2024-09-09 20:42:30,2024-09-09 20:42:30
cust7465834732,user889@example.com,Iris,Jones,+15556793850,True,False,,USD,False,2022-04-10 20:01:10,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-10 20:01:10,2022-04-10 20:01:10
cust5151887478,user890@example.com,Eve,Lee,+15553889875,True,False,,USD,True,2023-11-30 02:58:21,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-30 02:58:21,2023-11-30 02:58:21
cust2515672889,user891@example.com,Iris,White,+15555678396,True,False,,USD,True,2022-09-17 19:29:47,single_opt_in,enabled,,[],{},0,0.0,,,2022-09-17 19:29:47,2022-09-17 19:29:47
cust5512036684,user892@example.com,Iris,Chen,+15555263134,True,False,,USD,False,2022-02-22 10:39:51,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-22 10:39:51,2022-02-22 10:39:51
cust7316122432,user893@example.com,Eve,Kim,+15555268011,True,False,,USD,False,2024-03-05 08:45:49,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-05 08:45:49,2024-03-05 08:45:49
cust3305069227,user894@example.com,Alice,Taylor,+15557030812,True,False,,USD,True,2023-01-29 02:53:49,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-29 02:53:49,2023-01-29 02:53:49
cust4638577630,user895@example.com,Carol,Smith,+15555389804,True,False,,USD,True,2024-06-30 16:04:16,single_opt_in,enabled,,[],{},0,0.0,,,2024-06-30 16:04:16,2024-06-30 16:04:16
cust2850820685,user896@example.com,Bob,Brown,+15555393744,True,False,,USD,True,2023-09-29 14:45:34,single_opt_in,enabled,,[],{},0,0.0,,,2023-09-29 14:45:34,2023-09-29 14:45:34
cust9085085822,user897@example.com,Frank,Patel,+15558172217,True,False,,USD,True,2023-04-01 21:29:12,single_opt_in,enabled,,[],{},0,0.0,,,2023-04-01 21:29:12,2023-04-01 21:29:12
cust8419590655,user898@example.com,Frank,Wilson,+15551897366,True,False,,USD,True,2024-07-27 02:21:22,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-27 02:21:22,2024-07-27 02:21:22
cust8575707116,user899@example.com,Hank,Kim,+15559921066,True,False,,USD,False,2024-09-29 02:59:43,single_opt_in,enabled,,[],{},0,0.0,,,2024-09-29 02:59:43,2024-09-29 02:59:43
cust2571688961,user900@example.com,David,Brown,+15554527678,True,False,,USD,True,2024-04-04 02:24:21,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-04 02:24:21,2024-04-04 02:24:21
cust2720484983,user901@example.com,Carol,Jones,+15559977156,True,False,,USD,True,2023-07-02 04:57:22,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-02 04:57:22,2023-07-02 04:57:22
cust6131005449,user902@example.com,Frank,Smith,+15557067174,True,False,,USD,True,2023-09-11 17:56:56,single_opt_in,enabled,,[],{},0,0.0,,,2023-09-11 17:56:56,2023-09-11 17:56:56
cust7671041685,user903@example.com,Hank,Smith,+15552106581,True,False,,USD,True,2022-02-16 12:14:32,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-16 12:14:32,2022-02-16 12:14:32
cust5610783750,user904@example.com,David,Chen,+15558971047,True,False,,USD,True,2022-06-28 02:27:36,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-28 02:27:36,2022-06-28 02:27:36
cust7460728316,user905@example.com,Hank,Wilson,+15554648083,True,False,,USD,False,2022-10-07 11:18:57,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-07 11:18:57,2022-10-07 11:18:57
cust1510289448,user906@example.com,Frank,Patel,+15558555391,True,False,,USD,False,2023-05-17 06:25:32,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-17 06:25:32,2023-05-17 06:25:32
cust5187948804,user907@example.com,Frank,Taylor,+15552797731,True,False,,USD,True,2023-10-30 00:42:00,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-30 00:42:00,2023-10-30 00:42:00
cust6986770879,user908@example.com,David,Taylor,+15551261214,True,False,,USD,False,2022-10-16 19:24:34,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-16 19:24:34,2022-10-16 19:24:34
cust9327720702,user909@example.com,Eve,Wilson,+15556377073,True,False,,USD,True,2023-07-10 17:40:56,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-10 17:40:56,2023-07-10 17:40:56
cust4242550727,user910@example.com,Eve,Brown,+15555042026,True,False,,USD,True,2023-01-17 02:07:24,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-17 02:07:24,2023-01-17 02:07:24
cust7481631841,user911@example.com,Jake,Taylor,+15553069181,True,False,,USD,False,2022-04-23 20:13:40,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-23 20:13:40,2022-04-23 20:13:40
cust3147818256,user912@example.com,Alice,Patel,+15553467652,True,False,,USD,True,2022-12-01 06:38:49,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-01 06:38:49,2022-12-01 06:38:49
cust1194576436,user913@example.com,Carol,Brown,+15558658687,True,False,,USD,False,2024-10-17 13:02:35,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-17 13:02:35,2024-10-17 13:02:35
cust2962750929,user914@example.com,Bob,Wilson,+15559427853,True,False,,USD,True,2023-08-01 08:30:00,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-01 08:30:00,2023-08-01 08:30:00
cust3214080278,user915@example.com,Grace,Brown,+15559598194,True,False,,USD,True,2023-08-01 19:50:01,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-01 19:50:01,2023-08-01 19:50:01
cust7928074841,user916@example.com,Grace,White,+15555285853,True,False,,USD,True,2022-08-14 07:28:15,single_opt_in,enabled,,[],{},0,0.0,,,2022-08-14 07:28:15,2022-08-14 07:28:15
cust5992908271,user917@example.com,Grace,Patel,+15557475947,True,False,,USD,False,2023-05-04 11:39:13,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-04 11:39:13,2023-05-04 11:39:13
cust7581349462,user918@example.com,Hank,Smith,+15558140130,True,False,,USD,True,2022-07-09 23:48:32,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-09 23:48:32,2022-07-09 23:48:32
cust6582557981,user919@example.com,Alice,Patel,+15559853232,True,False,,USD,True,2022-01-15 23:08:39,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-15 23:08:39,2022-01-15 23:08:39
cust4503614567,user920@example.com,Iris,Chen,+15559631751,True,False,,USD,True,2023-05-10 21:51:50,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-10 21:51:50,2023-05-10 21:51:50
cust6877052039,user921@example.com,Alice,Wilson,+15553600528,True,False,,USD,True,2024-12-05 05:24:04,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-05 05:24:04,2024-12-05 05:24:04
cust3893976444,user922@example.com,Iris,Jones,+15552022082,True,False,,USD,False,2022-01-17 22:25:10,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-17 22:25:10,2022-01-17 22:25:10
cust9503597301,user923@example.com,Frank,Taylor,+15556135087,True,False,,USD,False,2023-05-26 21:08:22,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-26 21:08:22,2023-05-26 21:08:22
cust7801948900,user924@example.com,Alice,Brown,+15556276469,True,False,,USD,False,2022-11-29 02:00:49,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-29 02:00:49,2022-11-29 02:00:49
cust9704383251,user925@example.com,Jake,Patel,+15559073881,True,False,,USD,False,2023-12-24 22:29:53,single_opt_in,enabled,,[],{},0,0.0,,,2023-12-24 22:29:53,2023-12-24 22:29:53
cust7333316743,user926@example.com,Grace,Smith,+15553228767,True,False,,USD,True,2024-05-31 12:47:13,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-31 12:47:13,2024-05-31 12:47:13
cust3480920839,user927@example.com,Alice,Patel,+15559042012,True,False,,USD,True,2023-05-15 12:40:18,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-15 12:40:18,2023-05-15 12:40:18
cust4098389895,user928@example.com,Iris,Kim,+15552755804,True,False,,USD,True,2022-12-28 09:46:25,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-28 09:46:25,2022-12-28 09:46:25
cust7801180691,user929@example.com,Frank,Lee,+15555600997,True,False,,USD,True,2024-05-22 11:28:43,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-22 11:28:43,2024-05-22 11:28:43
cust8907752604,user930@example.com,Iris,White,+15558539918,True,False,,USD,True,2022-04-13 21:25:30,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-13 21:25:30,2022-04-13 21:25:30
cust3923699745,user931@example.com,Hank,Taylor,+15553307375,True,False,,USD,False,2023-08-22 23:52:12,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-22 23:52:12,2023-08-22 23:52:12
cust9725528903,user932@example.com,Eve,Chen,+15555257941,True,False,,USD,True,2023-03-17 13:54:20,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-17 13:54:20,2023-03-17 13:54:20
cust1471997674,user933@example.com,Jake,Kim,+15557322362,True,False,,USD,True,2024-07-23 20:48:05,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-23 20:48:05,2024-07-23 20:48:05
cust5376302686,user934@example.com,Frank,Patel,+15554901561,True,False,,USD,True,2022-11-26 14:27:48,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-26 14:27:48,2022-11-26 14:27:48
cust6642266247,user935@example.com,Bob,Wilson,+15551611180,True,False,,USD,True,2024-03-30 01:45:56,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-30 01:45:56,2024-03-30 01:45:56
cust5945359606,user936@example.com,Bob,Smith,+15552502260,True,False,,USD,True,2022-12-04 19:37:26,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-04 19:37:26,2022-12-04 19:37:26
cust3965676060,user937@example.com,Jake,Smith,+15557397798,True,False,,USD,True,2022-06-09 21:08:34,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-09 21:08:34,2022-06-09 21:08:34
cust9248574674,user938@example.com,Bob,Brown,+15555238482,True,False,,USD,True,2024-05-21 10:03:22,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-21 10:03:22,2024-05-21 10:03:22
cust9857430687,user939@example.com,Iris,Brown,+15553936508,True,False,,USD,False,2023-03-08 22:23:53,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-08 22:23:53,2023-03-08 22:23:53
